Year,Month,Day,Hour,Minute,Second,HYY_META.T168
2016,9,27,12,0,0,10.3116665
2016,9,27,12,30,0,10.624333
2016,9,27,13,0,0,10.986667
2016,9,27,13,30,0,11.384334
2016,9,27,14,0,0,11.654667
2016,9,27,14,30,0,11.704667
2016,9,27,15,0,0,11.792
2016,9,27,15,30,0,12.113
2016,9,27,16,0,0,12.293
2016,9,27,16,30,0,12.625334
2016,9,27,17,0,0,12.256667
2016,9,27,17,30,0,11.769667
2016,9,27,18,0,0,11.249
2016,9,27,18,30,0,10.901334
2016,9,27,19,0,0,10.673
2016,9,27,19,30,0,10.269333
2016,9,27,20,0,0,10.11
2016,9,27,20,30,0,10.173333
2016,9,27,21,0,0,10.068
2016,9,27,21,30,0,9.934667
2016,9,27,22,0,0,9.844334
2016,9,27,22,30,0,9.863334
2016,9,27,23,0,0,9.831333
2016,9,27,23,30,0,9.710667
2016,9,28,0,0,0,9.570666
2016,9,28,0,30,0,9.748333
2016,9,28,1,0,0,10.021
2016,9,28,1,30,0,10.099334
2016,9,28,2,0,0,10.270333
2016,9,28,2,30,0,10.468333
2016,9,28,3,0,0,10.701667
2016,9,28,3,30,0,10.507
2016,9,28,4,0,0,10.466333
2016,9,28,4,30,0,10.399667
2016,9,28,5,0,0,10.43
2016,9,28,5,30,0,10.615334
2016,9,28,6,0,0,10.639667
2016,9,28,6,30,0,10.714
2016,9,28,7,0,0,10.714666
2016,9,28,7,30,0,10.801333
2016,9,28,8,0,0,10.9626665
2016,9,28,8,30,0,11.279667
2016,9,28,9,0,0,11.177667
2016,9,28,9,30,0,11.108666
2016,9,28,10,0,0,11.124
2016,9,28,10,30,0,11.191
2016,9,28,11,0,0,11.461
2016,9,28,11,30,0,11.713
2016,9,28,12,0,0,11.546333
2016,9,28,12,30,0,11.387667
2016,9,28,13,0,0,10.883667
2016,9,28,13,30,0,10.71
2016,9,28,14,0,0,10.43
2016,9,28,14,30,0,10.438
2016,9,28,15,0,0,10.568666
2016,9,28,15,30,0,10.581667
2016,9,28,16,0,0,10.582
2016,9,28,16,30,0,10.584666
2016,9,28,17,0,0,10.5946665
2016,9,28,17,30,0,10.606
2016,9,28,18,0,0,10.550667
2016,9,28,18,30,0,10.48
2016,9,28,19,0,0,10.427
2016,9,28,19,30,0,10.377334
2016,9,28,20,0,0,10.346666
2016,9,28,20,30,0,10.416333
2016,9,28,21,0,0,10.649667
2016,9,28,21,30,0,10.658
2016,9,28,22,0,0,10.406333
2016,9,28,22,30,0,10.286667
2016,9,28,23,0,0,10.18
2016,9,28,23,30,0,9.855
2016,9,29,0,0,0,9.825
2016,9,29,0,30,0,9.924666
2016,9,29,1,0,0,9.805333
2016,9,29,1,30,0,9.731667
2016,9,29,2,0,0,9.680667
2016,9,29,2,30,0,9.507334
2016,9,29,3,0,0,9.596
2016,9,29,3,30,0,9.789667
2016,9,29,4,0,0,9.9366665
2016,9,29,4,30,0,10.037
2016,9,29,5,0,0,10.029
2016,9,29,5,30,0,9.887667
2016,9,29,6,0,0,9.672667
2016,9,29,6,30,0,9.659
2016,9,29,7,0,0,9.715667
2016,9,29,7,30,0,9.644333
2016,9,29,8,0,0,9.424666
2016,9,29,8,30,0,9.427333
2016,9,29,9,0,0,9.708
2016,9,29,9,30,0,9.978666
2016,9,29,10,0,0,10.099334
2016,9,29,10,30,0,10.300667
2016,9,29,11,0,0,10.717
2016,9,29,11,30,0,10.873667
2016,9,29,12,0,0,10.893
2016,9,29,12,30,0,10.828
2016,9,29,13,0,0,10.832334
2016,9,29,13,30,0,10.799666
2016,9,29,14,0,0,10.751333
2016,9,29,14,30,0,10.666333
2016,9,29,15,0,0,10.679
2016,9,29,15,30,0,10.701
2016,9,29,16,0,0,10.595667
2016,9,29,16,30,0,10.693666
2016,9,29,17,0,0,10.884334
2016,9,29,17,30,0,11.021334
2016,9,29,18,0,0,11.086
2016,9,29,18,30,0,11.233
2016,9,29,19,0,0,11.381667
2016,9,29,19,30,0,11.334666
2016,9,29,20,0,0,11.631333
2016,9,29,20,30,0,12.146667
2016,9,29,21,0,0,11.663333
2016,9,29,21,30,0,10.494
2016,9,29,22,0,0,10.472667
2016,9,29,22,30,0,9.539
2016,9,29,23,0,0,9.198334
2016,9,29,23,30,0,9.275666
2016,9,30,0,0,0,9.489333
2016,9,30,0,30,0,10.250667
2016,9,30,1,0,0,10.349667
2016,9,30,1,30,0,10.322667
2016,9,30,2,0,0,10.177333
2016,9,30,2,30,0,9.961
2016,9,30,3,0,0,9.659667
2016,9,30,3,30,0,9.502666
2016,9,30,4,0,0,9.384
2016,9,30,4,30,0,9.129666
2016,9,30,5,0,0,9.031
2016,9,30,5,30,0,9.329333
2016,9,30,6,0,0,9.017333
2016,9,30,6,30,0,8.525666
2016,9,30,7,0,0,8.7803335
2016,9,30,7,30,0,8.9453335
2016,9,30,8,0,0,9.105333
2016,9,30,8,30,0,9.225
2016,9,30,9,0,0,9.287
2016,9,30,9,30,0,9.548667
2016,9,30,10,0,0,9.7786665
2016,9,30,10,30,0,9.852
2016,9,30,11,0,0,10.188666
2016,9,30,11,30,0,10.116
2016,9,30,12,0,0,10.374
2016,9,30,12,30,0,10.564333
2016,9,30,13,0,0,10.064
2016,9,30,13,30,0,10.391334
2016,9,30,14,0,0,10.991333
2016,9,30,14,30,0,11.257334
2016,9,30,15,0,0,11.092
2016,9,30,15,30,0,11.013667
2016,9,30,16,0,0,10.46
2016,9,30,16,30,0,10.486
2016,9,30,17,0,0,10.161333
2016,9,30,17,30,0,9.687
2016,9,30,18,0,0,9.114667
2016,9,30,18,30,0,8.654667
2016,9,30,19,0,0,8.315
2016,9,30,19,30,0,8.183333
2016,9,30,20,0,0,8.1623335
2016,9,30,20,30,0,8.168
2016,9,30,21,0,0,7.9843335
2016,9,30,21,30,0,7.8026667
2016,9,30,22,0,0,7.8
2016,9,30,22,30,0,7.8003335
2016,9,30,23,0,0,7.7886667
2016,9,30,23,30,0,7.7013335
2016,10,1,0,0,0,7.4273334
2016,10,1,0,30,0,7.0263333
2016,10,1,1,0,0,6.9773335
2016,10,1,1,30,0,6.988333
2016,10,1,2,0,0,6.733333
2016,10,1,2,30,0,6.616
2016,10,1,3,0,0,6.438
2016,10,1,3,30,0,6.0406666
2016,10,1,4,0,0,6.0526667
2016,10,1,4,30,0,6.4236665
2016,10,1,5,0,0,6.599
2016,10,1,5,30,0,6.5996666
2016,10,1,6,0,0,6.592
2016,10,1,6,30,0,6.8853335
2016,10,1,7,0,0,7.1293335
2016,10,1,7,30,0,7.455
2016,10,1,8,0,0,7.8343334
2016,10,1,8,30,0,8.119667
2016,10,1,9,0,0,8.834333
2016,10,1,9,30,0,9.1953335
2016,10,1,10,0,0,9.625334
2016,10,1,10,30,0,9.972333
2016,10,1,11,0,0,10.224
2016,10,1,11,30,0,11.278334
2016,10,1,12,0,0,10.966666
2016,10,1,12,30,0,10.931
2016,10,1,13,0,0,10.898334
2016,10,1,13,30,0,11.333667
2016,10,1,14,0,0,11.161
2016,10,1,14,30,0,11.075
2016,10,1,15,0,0,10.544333
2016,10,1,15,30,0,10.350667
2016,10,1,16,0,0,10.125334
2016,10,1,16,30,0,9.880667
2016,10,1,17,0,0,9.734333
2016,10,1,17,30,0,9.546667
2016,10,1,18,0,0,9.416667
2016,10,1,18,30,0,9.223333
2016,10,1,19,0,0,8.742666
2016,10,1,19,30,0,8.192667
2016,10,1,20,0,0,7.8003335
2016,10,1,20,30,0,7.4886665
2016,10,1,21,0,0,7.149667
2016,10,1,21,30,0,6.910333
2016,10,1,22,0,0,6.789
2016,10,1,22,30,0,6.658
2016,10,1,23,0,0,6.349
2016,10,1,23,30,0,5.94
2016,10,2,0,0,0,5.649
2016,10,2,0,30,0,5.2493334
2016,10,2,1,0,0,4.998667
2016,10,2,1,30,0,4.951667
2016,10,2,2,0,0,4.333667
2016,10,2,2,30,0,4.0976667
2016,10,2,3,0,0,4.1106668
2016,10,2,3,30,0,4.207667
2016,10,2,4,0,0,4.2763333
2016,10,2,4,30,0,4.0563335
2016,10,2,5,0,0,3.7773333
2016,10,2,5,30,0,3.906
2016,10,2,6,0,0,3.786
2016,10,2,6,30,0,3.775
2016,10,2,7,0,0,3.537
2016,10,2,7,30,0,3.6746666
2016,10,2,8,0,0,4.800667
2016,10,2,8,30,0,5.775
2016,10,2,9,0,0,6.865
2016,10,2,9,30,0,8.109
2016,10,2,10,0,0,8.972667
2016,10,2,10,30,0,9.388333
2016,10,2,11,0,0,9.978666
2016,10,2,11,30,0,10.421667
2016,10,2,12,0,0,10.756
2016,10,2,12,30,0,11.134
2016,10,2,13,0,0,11.369333
2016,10,2,13,30,0,11.440666
2016,10,2,14,0,0,11.624
2016,10,2,14,30,0,11.816
2016,10,2,15,0,0,11.897
2016,10,2,15,30,0,11.817
2016,10,2,16,0,0,11.543333
2016,10,2,16,30,0,11.185
2016,10,2,17,0,0,10.696
2016,10,2,17,30,0,10.08
2016,10,2,18,0,0,9.591666
2016,10,2,18,30,0,9.050333
2016,10,2,19,0,0,9.022
2016,10,2,19,30,0,8.474667
2016,10,2,20,0,0,7.345667
2016,10,2,20,30,0,6.5373335
2016,10,2,21,0,0,6.054
2016,10,2,21,30,0,5.839
2016,10,2,22,0,0,5.366
2016,10,2,22,30,0,4.885667
2016,10,2,23,0,0,4.347
2016,10,2,23,30,0,3.799
2016,10,3,0,0,0,4.115
2016,10,3,0,30,0,3.8016667
2016,10,3,1,0,0,3.742
2016,10,3,1,30,0,4.1406665
2016,10,3,2,0,0,3.757
2016,10,3,2,30,0,3.668
2016,10,3,3,0,0,3.4233334
2016,10,3,3,30,0,3.2263334
2016,10,3,4,0,0,2.8006666
2016,10,3,4,30,0,2.4813333
2016,10,3,5,0,0,2.3883333
2016,10,3,5,30,0,2.2496667
2016,10,3,6,0,0,1.8683333
2016,10,3,6,30,0,1.9036666
2016,10,3,7,0,0,2.2906666
2016,10,3,7,30,0,2.5096667
2016,10,3,8,0,0,2.5276666
2016,10,3,8,30,0,2.9386666
2016,10,3,9,0,0,4.225
2016,10,3,9,30,0,5.646333
2016,10,3,10,0,0,5.905667
2016,10,3,10,30,0,5.7976665
2016,10,3,11,0,0,5.906
2016,10,3,11,30,0,6.4566665
2016,10,3,12,0,0,6.7896667
2016,10,3,12,30,0,7.0736666
2016,10,3,13,0,0,7.8626666
2016,10,3,13,30,0,8.211667
2016,10,3,14,0,0,8.488
2016,10,3,14,30,0,8.798
2016,10,3,15,0,0,9.065666
2016,10,3,15,30,0,8.952
2016,10,3,16,0,0,8.887
2016,10,3,16,30,0,8.528334
2016,10,3,17,0,0,7.787
2016,10,3,17,30,0,6.8576665
2016,10,3,18,0,0,6.1666665
2016,10,3,18,30,0,5.756
2016,10,3,19,0,0,5.5443335
2016,10,3,19,30,0,5.216
2016,10,3,20,0,0,5.128667
2016,10,3,20,30,0,5.139
2016,10,3,21,0,0,4.884
2016,10,3,21,30,0,4.9416666
2016,10,3,22,0,0,4.5233335
2016,10,3,22,30,0,4.076667
2016,10,3,23,0,0,4.1063333
2016,10,3,23,30,0,3.91
2016,10,4,0,0,0,3.616
2016,10,4,0,30,0,3.1466668
2016,10,4,1,0,0,2.739
2016,10,4,1,30,0,2.54
2016,10,4,2,0,0,2.1136668
2016,10,4,2,30,0,1.8406667
2016,10,4,3,0,0,1.517
2016,10,4,3,30,0,1.35
2016,10,4,4,0,0,1.255
2016,10,4,4,30,0,1.071
2016,10,4,5,0,0,0.8093333
2016,10,4,5,30,0,0.511
2016,10,4,6,0,0,0.29733333
2016,10,4,6,30,0,0.33866668
2016,10,4,7,0,0,0.5553333
2016,10,4,7,30,0,0.903
2016,10,4,8,0,0,1.1273333
2016,10,4,8,30,0,1.5126667
2016,10,4,9,0,0,2.036
2016,10,4,9,30,0,2.7336667
2016,10,4,10,0,0,3.1173334
2016,10,4,10,30,0,3.333
2016,10,4,11,0,0,3.603
2016,10,4,11,30,0,3.9146667
2016,10,4,12,0,0,4.386667
2016,10,4,12,30,0,4.7776666
2016,10,4,13,0,0,5.284
2016,10,4,13,30,0,5.6853333
2016,10,4,14,0,0,6.2363334
2016,10,4,14,30,0,6.5523334
2016,10,4,15,0,0,6.8896666
2016,10,4,15,30,0,6.9526668
2016,10,4,16,0,0,6.799
2016,10,4,16,30,0,6.260667
2016,10,4,17,0,0,5.668
2016,10,4,17,30,0,4.9876666
2016,10,4,18,0,0,4.418
2016,10,4,18,30,0,4.0783334
2016,10,4,19,0,0,3.5733333
2016,10,4,19,30,0,3.1876667
2016,10,4,20,0,0,2.7096667
2016,10,4,20,30,0,2.2066667
2016,10,4,21,0,0,2.017
2016,10,4,21,30,0,1.7156667
2016,10,4,22,0,0,1.4456667
2016,10,4,22,30,0,1.245
2016,10,4,23,0,0,0.988
2016,10,4,23,30,0,0.679
2016,10,5,0,0,0,0.6346667
2016,10,5,0,30,0,0.709
2016,10,5,1,0,0,0.44433334
2016,10,5,1,30,0,-0.142
2016,10,5,2,0,0,-0.28
2016,10,5,2,30,0,-0.317
2016,10,5,3,0,0,-0.465
2016,10,5,3,30,0,-0.571
2016,10,5,4,0,0,-0.77933335
2016,10,5,4,30,0,-0.8983333
2016,10,5,5,0,0,-0.9763333
2016,10,5,5,30,0,-0.8576667
2016,10,5,6,0,0,-0.79066664
2016,10,5,6,30,0,-1.0116667
2016,10,5,7,0,0,-0.77966666
2016,10,5,7,30,0,-0.33233333
2016,10,5,8,0,0,0.21766667
2016,10,5,8,30,0,1.142
2016,10,5,9,0,0,2.1266668
2016,10,5,9,30,0,3.1543334
2016,10,5,10,0,0,3.9053333
2016,10,5,10,30,0,4.5133333
2016,10,5,11,0,0,5.188
2016,10,5,11,30,0,5.996333
2016,10,5,12,0,0,6.404
2016,10,5,12,30,0,6.815
2016,10,5,13,0,0,7.1566668
2016,10,5,13,30,0,7.4266667
2016,10,5,14,0,0,7.602
2016,10,5,14,30,0,7.7303333
2016,10,5,15,0,0,7.713
2016,10,5,15,30,0,7.4886665
2016,10,5,16,0,0,7.2296667
2016,10,5,16,30,0,6.8086667
2016,10,5,17,0,0,6.1126666
2016,10,5,17,30,0,5.3496666
2016,10,5,18,0,0,4.7763333
2016,10,5,18,30,0,4.5146666
2016,10,5,19,0,0,4.017
2016,10,5,19,30,0,3.7623334
2016,10,5,20,0,0,3.417
2016,10,5,20,30,0,3.0676668
2016,10,5,21,0,0,2.8633332
2016,10,5,21,30,0,2.7506666
2016,10,5,22,0,0,2.632
2016,10,5,22,30,0,2.318
2016,10,5,23,0,0,1.711
2016,10,5,23,30,0,1.5686667
2016,10,6,0,0,0,1.6363333
2016,10,6,0,30,0,1.2116667
2016,10,6,1,0,0,1.0233333
2016,10,6,1,30,0,1.0206667
2016,10,6,2,0,0,0.64933336
2016,10,6,2,30,0,0.34866667
2016,10,6,3,0,0,0.59966666
2016,10,6,3,30,0,0.7366667
2016,10,6,4,0,0,0.55866665
2016,10,6,4,30,0,0.5003333
2016,10,6,5,0,0,0.46133333
2016,10,6,5,30,0,0.35333332
2016,10,6,6,0,0,0.367
2016,10,6,6,30,0,0.336
2016,10,6,7,0,0,0.7186667
2016,10,6,7,30,0,0.8146667
2016,10,6,8,0,0,-0.313
2016,10,6,8,30,0,-0.407
2016,10,6,9,0,0,0.71966666
2016,10,6,9,30,0,1.5583333
2016,10,6,10,0,0,2.3656666
2016,10,6,10,30,0,3.8193333
2016,10,6,11,0,0,4.9926667
2016,10,6,11,30,0,5.7433333
2016,10,6,12,0,0,6.259
2016,10,6,12,30,0,6.899667
2016,10,6,13,0,0,7.0946665
2016,10,6,13,30,0,7.044
2016,10,6,14,0,0,6.8846664
2016,10,6,14,30,0,6.6773334
2016,10,6,15,0,0,6.917
2016,10,6,15,30,0,7.2973332
2016,10,6,16,0,0,6.825333
2016,10,6,16,30,0,6.122667
2016,10,6,17,0,0,5.449
2016,10,6,17,30,0,4.909333
2016,10,6,18,0,0,4.561333
2016,10,6,18,30,0,4.0263333
2016,10,6,19,0,0,3.7226667
2016,10,6,19,30,0,3.614
2016,10,6,20,0,0,3.4103334
2016,10,6,20,30,0,3.108
2016,10,6,21,0,0,2.6036668
2016,10,6,21,30,0,2.094
2016,10,6,22,0,0,1.8973334
2016,10,6,22,30,0,2.0543334
2016,10,6,23,0,0,2.006
2016,10,6,23,30,0,2.0493333
2016,10,7,0,0,0,1.9643333
2016,10,7,0,30,0,1.9236667
2016,10,7,1,0,0,1.8733333
2016,10,7,1,30,0,1.827
2016,10,7,2,0,0,1.8003334
2016,10,7,2,30,0,1.7643334
2016,10,7,3,0,0,1.508
2016,10,7,3,30,0,1.4873333
2016,10,7,4,0,0,1.7846667
2016,10,7,4,30,0,2.1276667
2016,10,7,5,0,0,2.3513334
2016,10,7,5,30,0,2.6023333
2016,10,7,6,0,0,2.809
2016,10,7,6,30,0,2.977
2016,10,7,7,0,0,3.0836666
2016,10,7,7,30,0,3.1466668
2016,10,7,8,0,0,3.2483332
2016,10,7,8,30,0,3.4796667
2016,10,7,9,0,0,3.8406668
2016,10,7,9,30,0,4.448
2016,10,7,10,0,0,5.556
2016,10,7,10,30,0,6.4536667
2016,10,7,11,0,0,7.3296666
2016,10,7,11,30,0,7.911
2016,10,7,12,0,0,8.336333
2016,10,7,12,30,0,8.875334
2016,10,7,13,0,0,8.993667
2016,10,7,13,30,0,9.193
2016,10,7,14,0,0,9.328333
2016,10,7,14,30,0,9.034333
2016,10,7,15,0,0,8.952333
2016,10,7,15,30,0,8.417
2016,10,7,16,0,0,7.8086667
2016,10,7,16,30,0,7.6246667
2016,10,7,17,0,0,6.978667
2016,10,7,17,30,0,6.33
2016,10,7,18,0,0,5.944
2016,10,7,18,30,0,5.6006665
2016,10,7,19,0,0,5.5333333
2016,10,7,19,30,0,5.345667
2016,10,7,20,0,0,5.368
2016,10,7,20,30,0,5.4
2016,10,7,21,0,0,5.383333
2016,10,7,21,30,0,5.2823334
2016,10,7,22,0,0,5.237
2016,10,7,22,30,0,5.227
2016,10,7,23,0,0,5.201
2016,10,7,23,30,0,5.079
2016,10,8,0,0,0,4.918
2016,10,8,0,30,0,4.896
2016,10,8,1,0,0,4.7776666
2016,10,8,1,30,0,4.7
2016,10,8,2,0,0,4.6526666
2016,10,8,2,30,0,4.576667
2016,10,8,3,0,0,4.626333
2016,10,8,3,30,0,4.5363336
2016,10,8,4,0,0,4.488333
2016,10,8,4,30,0,4.496333
2016,10,8,5,0,0,4.398
2016,10,8,5,30,0,4.2976665
2016,10,8,6,0,0,4.198
2016,10,8,6,30,0,4.122
2016,10,8,7,0,0,4.0563335
2016,10,8,7,30,0,4.06
2016,10,8,8,0,0,3.998
2016,10,8,8,30,0,3.8596666
2016,10,8,9,0,0,3.927
2016,10,8,9,30,0,4.082667
2016,10,8,10,0,0,4.141333
2016,10,8,10,30,0,4.475333
2016,10,8,11,0,0,4.483667
2016,10,8,11,30,0,5.052
2016,10,8,12,0,0,5.3683333
2016,10,8,12,30,0,5.9943333
2016,10,8,13,0,0,6.127333
2016,10,8,13,30,0,5.8463335
2016,10,8,14,0,0,5.629667
2016,10,8,14,30,0,5.537
2016,10,8,15,0,0,5.31
2016,10,8,15,30,0,5.068333
2016,10,8,16,0,0,4.919667
2016,10,8,16,30,0,4.7466664
2016,10,8,17,0,0,4.6676664
2016,10,8,17,30,0,4.5716667
2016,10,8,18,0,0,4.567
2016,10,8,18,30,0,4.504
2016,10,8,19,0,0,4.325333
2016,10,8,19,30,0,3.9006667
2016,10,8,20,0,0,3.6886666
2016,10,8,20,30,0,3.6116667
2016,10,8,21,0,0,3.3743334
2016,10,8,21,30,0,3.3183334
2016,10,8,22,0,0,3.186
2016,10,8,22,30,0,3.1123333
2016,10,8,23,0,0,2.9076667
2016,10,8,23,30,0,2.8586667
2016,10,9,0,0,0,2.8853333
2016,10,9,0,30,0,3.1556666
2016,10,9,1,0,0,3.3593333
2016,10,9,1,30,0,3.464
2016,10,9,2,0,0,3.5513334
2016,10,9,2,30,0,3.5823333
2016,10,9,3,0,0,3.5633333
2016,10,9,3,30,0,3.5173333
2016,10,9,4,0,0,3.472
2016,10,9,4,30,0,3.442
2016,10,9,5,0,0,3.362
2016,10,9,5,30,0,3.289
2016,10,9,6,0,0,3.0963333
2016,10,9,6,30,0,2.8976667
2016,10,9,7,0,0,2.8036666
2016,10,9,7,30,0,2.814
2016,10,9,8,0,0,2.844
2016,10,9,8,30,0,2.8523333
2016,10,9,9,0,0,3.05
2016,10,9,9,30,0,3.2973332
2016,10,9,10,0,0,3.5246665
2016,10,9,10,30,0,3.8933334
2016,10,9,11,0,0,4.628
2016,10,9,11,30,0,4.97
2016,10,9,12,0,0,5.298333
2016,10,9,12,30,0,6.2823334
2016,10,9,13,0,0,6.8723335
2016,10,9,13,30,0,6.954
2016,10,9,14,0,0,7.089667
2016,10,9,14,30,0,7.0316668
2016,10,9,15,0,0,6.959
2016,10,9,15,30,0,6.8143334
2016,10,9,16,0,0,6.402
2016,10,9,16,30,0,5.727667
2016,10,9,17,0,0,4.8896666
2016,10,9,17,30,0,4.056
2016,10,9,18,0,0,3.5886667
2016,10,9,18,30,0,3.0716667
2016,10,9,19,0,0,2.8113334
2016,10,9,19,30,0,2.4336667
2016,10,9,20,0,0,2.073
2016,10,9,20,30,0,1.838
2016,10,9,21,0,0,1.4726666
2016,10,9,21,30,0,1.2046666
2016,10,9,22,0,0,1.087
2016,10,9,22,30,0,1.0906667
2016,10,9,23,0,0,1.027
2016,10,9,23,30,0,1.13
2016,10,10,0,0,0,1.0233333
2016,10,10,0,30,0,0.871
2016,10,10,1,0,0,0.79333335
2016,10,10,1,30,0,0.79966664
2016,10,10,2,0,0,0.6623333
2016,10,10,2,30,0,0.45566666
2016,10,10,3,0,0,0.34166667
2016,10,10,3,30,0,0.30866668
2016,10,10,4,0,0,0.39233333
2016,10,10,4,30,0,0.28033334
2016,10,10,5,0,0,0.063
2016,10,10,5,30,0,0.25133333
2016,10,10,6,0,0,0.272
2016,10,10,6,30,0,0.6903333
2016,10,10,7,0,0,0.94266665
2016,10,10,7,30,0,1.5863333
2016,10,10,8,0,0,2.123
2016,10,10,8,30,0,2.579
2016,10,10,9,0,0,3.096
2016,10,10,9,30,0,3.6433334
2016,10,10,10,0,0,4.1636667
2016,10,10,10,30,0,4.518
2016,10,10,11,0,0,4.739333
2016,10,10,11,30,0,5.0946665
2016,10,10,12,0,0,5.466
2016,10,10,12,30,0,6.1723332
2016,10,10,13,0,0,5.653333
2016,10,10,13,30,0,6.2833333
2016,10,10,14,0,0,6.049667
2016,10,10,14,30,0,6.4713335
2016,10,10,15,0,0,6.3686666
2016,10,10,15,30,0,6.273667
2016,10,10,16,0,0,5.937667
2016,10,10,16,30,0,5.3523335
2016,10,10,17,0,0,4.4613333
2016,10,10,17,30,0,3.8006666
2016,10,10,18,0,0,3.444
2016,10,10,18,30,0,3.1116667
2016,10,10,19,0,0,2.9293334
2016,10,10,19,30,0,2.6776667
2016,10,10,20,0,0,2.0333333
2016,10,10,20,30,0,2.099
2016,10,10,21,0,0,1.873
2016,10,10,21,30,0,1.1793333
2016,10,10,22,0,0,1.1893333
2016,10,10,22,30,0,0.91533333
2016,10,10,23,0,0,0.91333336
2016,10,10,23,30,0,0.76033336
2016,10,11,0,0,0,0.5463333
2016,10,11,0,30,0,0.25233334
2016,10,11,1,0,0,0.06633333
2016,10,11,1,30,0,-0.16566667
2016,10,11,2,0,0,-0.17933333
2016,10,11,2,30,0,-0.14066666
2016,10,11,3,0,0,-0.267
2016,10,11,3,30,0,-0.70533335
2016,10,11,4,0,0,-0.39133334
2016,10,11,4,30,0,-0.20366667
2016,10,11,5,0,0,0.11766667
2016,10,11,5,30,0,0.329
2016,10,11,6,0,0,0.33566666
2016,10,11,6,30,0,0.33833334
2016,10,11,7,0,0,0.43633333
2016,10,11,7,30,0,0.48966667
2016,10,11,8,0,0,0.703
2016,10,11,8,30,0,0.8843333
2016,10,11,9,0,0,1.0536667
2016,10,11,9,30,0,1.2183334
2016,10,11,10,0,0,1.274
2016,10,11,10,30,0,1.3313333
2016,10,11,11,0,0,1.3793334
2016,10,11,11,30,0,1.447
2016,10,11,12,0,0,1.723
2016,10,11,12,30,0,1.6416667
2016,10,11,13,0,0,1.7763333
2016,10,11,13,30,0,1.7583333
2016,10,11,14,0,0,1.7526667
2016,10,11,14,30,0,1.8163333
2016,10,11,15,0,0,1.7776667
2016,10,11,15,30,0,1.649
2016,10,11,16,0,0,1.587
2016,10,11,16,30,0,1.6483333
2016,10,11,17,0,0,1.5546666
2016,10,11,17,30,0,1.617
2016,10,11,18,0,0,1.444
2016,10,11,18,30,0,1.2763333
2016,10,11,19,0,0,1.0716667
2016,10,11,19,30,0,0.9113333
2016,10,11,20,0,0,0.82533336
2016,10,11,20,30,0,0.71033335
2016,10,11,21,0,0,0.552
2016,10,11,21,30,0,0.34866667
2016,10,11,22,0,0,0.155
2016,10,11,22,30,0,0.038333334
2016,10,11,23,0,0,0.016333334
2016,10,11,23,30,0,-0.033
2016,10,12,0,0,0,-0.018666666
2016,10,12,0,30,0,-0.27866668
2016,10,12,1,0,0,-0.41066667
2016,10,12,1,30,0,-0.51766664
2016,10,12,2,0,0,-0.542
2016,10,12,2,30,0,-0.47366667
2016,10,12,3,0,0,-0.39033332
2016,10,12,3,30,0,-0.32733333
2016,10,12,4,0,0,-0.28366667
2016,10,12,4,30,0,-0.211
2016,10,12,5,0,0,-0.14166667
2016,10,12,5,30,0,-0.128
2016,10,12,6,0,0,-0.119333334
2016,10,12,6,30,0,-0.264
2016,10,12,7,0,0,-0.40066665
2016,10,12,7,30,0,-0.6526667
2016,10,12,8,0,0,-0.71
2016,10,12,8,30,0,-0.97533333
2016,10,12,9,0,0,-1.014
2016,10,12,9,30,0,-0.78
2016,10,12,10,0,0,-0.55833334
2016,10,12,10,30,0,-0.36533332
2016,10,12,11,0,0,-0.27666667
2016,10,12,11,30,0,-0.38933334
2016,10,12,12,0,0,-0.605
2016,10,12,12,30,0,-0.7546667
2016,10,12,13,0,0,-0.63166666
2016,10,12,13,30,0,-0.72833335
2016,10,12,14,0,0,-0.808
2016,10,12,14,30,0,-0.84966666
2016,10,12,15,0,0,-0.93233335
2016,10,12,15,30,0,-0.9576667
2016,10,12,16,0,0,-0.84566665
2016,10,12,16,30,0,-0.76666665
2016,10,12,17,0,0,-0.94733334
2016,10,12,17,30,0,-1.0316666
2016,10,12,18,0,0,-1.264
2016,10,12,18,30,0,-1.5243334
2016,10,12,19,0,0,-1.3976667
2016,10,12,19,30,0,-1.3303334
2016,10,12,20,0,0,-1.205
2016,10,12,20,30,0,-1.1943333
2016,10,12,21,0,0,-1.3966666
2016,10,12,21,30,0,-1.5536667
2016,10,12,22,0,0,-1.5493333
2016,10,12,22,30,0,-1.6703334
2016,10,12,23,0,0,-1.605
2016,10,12,23,30,0,-1.659
2016,10,13,0,0,0,-1.534
2016,10,13,0,30,0,-1.559
2016,10,13,1,0,0,-1.528
2016,10,13,1,30,0,-1.4236667
2016,10,13,2,0,0,-1.3193333
2016,10,13,2,30,0,-1.2493334
2016,10,13,3,0,0,-1.1903334
2016,10,13,3,30,0,-1.0786667
2016,10,13,4,0,0,-1.0666667
2016,10,13,4,30,0,-1.0203333
2016,10,13,5,0,0,-0.864
2016,10,13,5,30,0,-0.90533334
2016,10,13,6,0,0,-0.765
2016,10,13,6,30,0,-0.561
2016,10,13,7,0,0,-0.39066666
2016,10,13,7,30,0,-0.27466667
2016,10,13,8,0,0,-0.21666667
2016,10,13,8,30,0,-0.169
2016,10,13,9,0,0,-0.116
2016,10,13,9,30,0,-0.028333334
2016,10,13,10,0,0,0.07833333
2016,10,13,10,30,0,0.19666667
